-0.01754957,0.33852693,0.62577927,0.23535147,-0.34520963
0.05469980,-0.14089668,-0.17034109,-0.12433115,0.03269450
0.14295241,-0.12009672,-0.15988702,0.01130821,0.15773855
0.01573807,-0.08557366,0.05641134,-0.05187343,0.12066077
0.11907182,-0.00784977,-0.02261849,0.04458151,0.19970411
0.02528144,0.01680420,0.06523456,0.00605493,0.12898229
0.02134905,0.11737639,-0.16661352,0.01006780,0.17583005
0.00661395,-0.01102645,-0.00102265,0.03098122,0.14320934
-0.04199925,-0.12481180,-0.09746602,-0.02678855,0.21171454
-0.00143741,0.03282207,-0.18036199,0.00003815,0.04389622
0.11038828,0.00264681,-0.14765878,-0.00749361,0.11556354
0.08865583,0.07539283,-0.13390508,0.06171114,0.20398425
0.10411429,-0.02943858,0.07048129,0.00374154,0.19861348
0.16614592,-0.01408169,0.19554694,-0.07819182,0.10315476
0.35851803,0.18597509,0.08009480,0.17803334,0.06118741
0.10660022,-0.03617679,0.04873414,0.00785771,0.09917267
-0.42169479,-0.04204224,0.09800082,0.06012428,-0.47570965
-0.10814074,-0.40797570,0.20966697,-0.39700073,0.02578436
-0.02694116,0.15834576,-0.06749848,0.18500026,-0.02795325
-0.20589566,-0.09876674,0.16691318,-0.02388024,-0.18337373
-0.03716096,0.00941592,0.04144512,-0.09717085,0.15091671
0.03214338,0.00528516,-0.01900745,-0.07908896,0.15351292
-0.13738067,-0.06443068,-0.13699147,0.04692263,0.35057735
0.03996944,-0.04013105,-0.01038238,-0.02365072,0.24020346
-0.08097731,-0.05971961,-0.14324059,-0.08773766,0.26230115
-0.60404694,0.26612344,-0.32841888,0.08558340,-0.37626272
0.38997516,-0.06705595,0.10807393,-0.14698096,0.37919262
-0.33314601,0.13227543,-0.31109786,0.13142942,-0.18186836
-0.23418756,-0.04764295,-0.05304137,-0.01831275,0.14171582
0.15185617,-0.18466318,-0.23294871,-0.05528297,-0.07539482
0.13621077,-0.02578726,0.09341544,-0.10489607,0.22787425
-0.06241775,0.05337036,-0.05301441,0.04960006,0.18264805
-0.01449323,0.01419506,-0.16829543,-0.00052040,0.10820727
0.28498155,-0.11427671,-0.12458669,-0.09190015,0.23906624
-0.18931495,-0.06309489,0.06661353,-0.03757770,-0.00835083
0.15545568,0.00178674,0.02043706,-0.05331604,0.11330572
0.12322737,-0.08631612,0.02634848,0.01821811,0.09852704
0.07220574,-0.10612842,-0.05292642,-0.09525523,0.01210550
0.05371124,0.13180877,-0.11921245,-0.07025038,0.10072412
-0.04765601,-0.09867942,-0.02958829,0.04576830,0.19604580
0.00589944,-0.02651849,0.03160496,-0.02246099,0.16682419
0.11068287,0.00840112,-0.16215539,0.06329709,0.07949703
0.30852380,0.11748376,0.41489077,0.20870329,0.13846993
0.02766779,-0.12505712,0.15888052,-0.17517537,0.05232742
-0.06894348,0.04609539,0.02931254,-0.09675121,0.02182534
0.05488116,0.10937599,-0.07349760,-0.09337375,-0.06891745
-0.19169632,-0.11320587,-0.40944612,-0.11651859,-0.04241530
0.24764699,-0.11057272,0.51588279,-0.18105453,-0.03034033
0.06129464,-0.05368927,0.08407781,0.04951105,0.18772501
0.03813333,-0.09408595,0.03436594,0.00805444,0.16204745
0.01501406,0.07799190,0.09951308,-0.00585882,0.06200774
0.09761094,0.08482402,-0.08203094,0.07060831,0.14537428
0.10036355,-0.13663878,-0.12730969,-0.06745760,-0.07552778
-0.03623404,0.10725675,-0.05874101,0.12107717,0.07191683
0.08702695,0.06771744,0.02808432,-0.09668771,0.19457313
0.04346348,-0.02749513,0.01135131,-0.04468872,0.22889829
0.04667108,0.03989720,-0.13271794,0.01996798,0.10270002
-0.24535671,-0.11396369,-0.27707851,0.02541370,-0.03957545
-0.05514814,-0.02949277,-0.07994246,0.09259232,0.16131487
0.07934453,0.00955377,0.27746359,0.09783002,-0.04381986
