-0.22092515,-0.00271561,-0.01452900,0.09411658,-0.31676182,0.07519639,-0.09570681,0.10805357,0.10703457,0.09164360,-0.06012233,0.18423535,-0.06922532,-0.10948935,0.10336066,-0.16030653,0.22191486,-0.07355883,-0.05928472,-0.13672195,-0.00479930,-0.07382653,0.14975947,-0.09665167,-0.38359115,0.11082780,-0.16292904,-0.16467485,-0.07733823,-0.08106578,0.05346286,0.11439241,-0.19485955,0.06733281,-0.04469004,0.06309130,0.03474431,-0.19405699,-0.16646472,0.07776221,-0.16380890,0.07698712,-0.16845527,-0.00679636,0.06825291,-0.07788941,-0.08050179,-0.03434466,0.01878879,0.00479017,0.00695705,0.02528095,-0.22790906,0.03284870,-0.11818733,0.06178051,-0.05393520,0.01359239,0.02962765,0.05548377,-0.12342437,-0.02533096,0.05342943,-0.03200249,0.07521148,0.18173638,0.22948174,0.21470852,0.01790763,-0.19766228,0.02196095,0.02945048,0.02381549,-0.08432614,0.39049053,0.31165293,-0.11472492,0.02008494,-0.07080719,-0.06108242,-0.14260554,0.37619263,0.07456506,-0.09124533,0.07587849,0.06201720,0.13875777,0.10444446,-0.13471101,0.07804070,0.06505717,0.11290051,0.12607124,0.01741312,-0.08867057,-0.02964930,0.07916798,0.04913520,0.21960174,0.06324857
-0.03412971,-0.15334633,0.01651497,-0.07065080,0.15510334,-0.04903592,0.09134780,0.06941757,-0.19809239,-0.07756864,0.07633826,0.15116861,-0.16115727,0.06511876,0.10623597,0.03218295,-0.00022259,0.00004239,-0.10844886,-0.19754456,-0.02555991,-0.00175436,0.04730025,-0.22669989,-0.11366708,0.22601371,-0.09127185,-0.19305407,-0.11726342,-0.20306155,-0.06454826,-0.11905317,0.09085061,-0.15054013,-0.03596909,0.04589709,-0.05394068,0.05713838,-0.12169089,-0.10209978,-0.00707757,0.00098133,-0.21114977,-0.09897838,0.23610325,-0.07601449,-0.04067877,0.07144408,0.12737359,0.09831812,-0.15570410,0.25978187,0.03433494,0.06488260,0.04936874,-0.05867051,0.06629477,-0.02965130,-0.13489619,0.03729903,-0.20070830,-0.02297313,-0.15464099,-0.16063844,0.11297747,-0.16926917,-0.08919456,-0.12927070,0.14707123,0.12343814,-0.23361634,-0.12572730,0.01459734,-0.14192393,-0.11159363,-0.22525939,0.03861542,-0.03261432,0.04865420,0.02080891,-0.10234348,0.04561616,-0.04240174,-0.12487735,-0.01518669,0.00307903,0.04642931,0.05275453,-0.06642506,0.04962249,-0.06783845,-0.06963263,0.07432465,-0.11813407,0.35897514,-0.16197962,-0.00926596,-0.18576820,-0.01040512,-0.54922056
0.02604083,-0.11453865,0.05102802,-0.11996787,0.16377775,-0.00737672,-0.08088191,0.06645100,0.03292213,-0.32504195,0.05145845,0.11461926,-0.29943484,-0.20460488,0.24877761,-0.02869144,0.05605971,-0.13483635,-0.10112356,-0.27835125,-0.22079352,-0.01213243,-0.18724121,-0.34014192,-0.22307917,0.21306834,0.05602377,-0.18298721,-0.14933391,0.26153037,0.05000699,0.13585456,0.06960887,-0.25848347,-0.08005014,0.12720247,0.12409265,-0.15405115,-0.22284707,-0.06891489,-0.13370831,0.25222293,-0.30262771,-0.16043100,0.32406884,-0.16020682,-0.24321595,-0.11118007,0.03231067,-0.00999943,-0.19661504,0.27939481,0.08378604,0.20563939,-0.09048197,-0.26605290,0.14343359,0.00349008,-0.17144793,0.13450074,-0.26161161,-0.09296346,-0.17272200,-0.25555369,0.08161829,0.10082588,-0.17366661,0.13985500,-0.14195420,0.14724541,-0.28764582,-0.02965936,0.01656536,-0.24966224,0.11745428,-0.11185866,0.21919523,0.03435434,0.13117574,-0.02956959,-0.16788514,0.17073730,-0.04114323,-0.14385857,-0.06582990,-0.17906980,0.17245217,0.22529890,-0.13699645,0.06362449,-0.28190657,0.05748339,0.05781642,-0.21745524,0.18045519,-0.08079056,0.01165133,-0.15748332,0.47618291,-0.74530256
-0.01520533,-0.02672854,-0.10963493,0.00038827,0.10055217,0.28071576,-0.04135051,0.21511233,-0.01075530,0.01865283,-0.20990087,0.30259374,0.21553451,-0.05974334,0.05169798,0.12902467,0.28036216,-0.16385587,-0.08107068,0.04800541,-0.11138847,0.11975839,0.04209682,0.08328976,-0.05852691,-0.16934930,-0.01725184,-0.18025148,-0.08493318,0.00245850,-0.01527460,-0.01945237,-0.33986732,0.04914748,0.02126026,0.03163316,-0.04935168,-0.29807749,0.00492678,0.05546925,-0.03399416,0.05085721,-0.00586359,0.13110350,-0.11937779,0.20719182,0.14798953,0.03926186,-0.06777858,0.11151690,0.16175191,-0.02442616,-0.32116732,-0.12386798,-0.06324236,-0.33174238,-0.01244791,-0.06580288,0.16665018,-0.15477528,0.11990591,0.28794363,0.10088399,0.01372834,-0.23779246,-0.02702062,0.26469767,0.50951058,-0.06199598,-0.27865863,0.18777619,0.16805238,0.01414388,-0.01425660,0.16051395,0.32846713,-0.12585348,-0.05404210,-0.17511298,-0.02523369,0.00463882,0.44486579,0.02225362,0.00462793,-0.18164660,-0.01451710,-0.10253877,-0.06153704,0.06284596,-0.17357747,0.15695728,0.44409198,0.06523572,0.13143347,-0.20848531,0.20086643,0.21170123,0.07390789,0.23980162,0.16679263
0.01604204,-0.02782139,-0.08099529,0.08601209,0.13355951,0.07401404,0.02254331,-0.07009774,0.18854971,-0.05495195,0.15013838,0.05963981,-0.04776520,-0.05300947,0.14989473,-0.11433041,-0.07068282,0.02545776,0.01868445,-0.18477188,0.19788079,-0.09083295,-0.08674932,-0.17658579,-0.16681929,0.17020665,0.09408405,-0.09436637,0.06006053,0.18309964,0.10066126,-0.02096874,-0.02398801,-0.06778448,-0.08969790,0.07004777,0.18871433,-0.13971931,-0.11079203,0.12673143,-0.13749506,0.00050116,-0.13280502,-0.05469140,0.09109436,-0.11502101,-0.09719348,-0.08937369,0.08920555,-0.10007896,-0.09328984,0.07450150,0.12072776,0.00042686,0.09582646,0.06139579,0.06161195,0.11517426,-0.00959091,0.16070817,-0.09993665,-0.14086048,-0.07463720,-0.01943965,-0.11644147,-0.01626963,-0.02649158,-0.15004653,0.10361055,0.14364092,-0.03282649,-0.10799597,0.01348769,0.02229782,0.07357640,-0.17244042,0.00064924,-0.02539984,0.08560565,0.07273995,-0.13630125,0.07360796,-0.16011034,-0.06595572,0.10812791,-0.10012145,0.09252583,0.08852693,-0.05339452,-0.00899603,-0.18316543,0.02037882,0.04272323,-0.09912027,0.06944484,-0.06087419,0.01300635,-0.15833773,-0.05424581,-0.09076438
0.07122860,-0.04055179,-0.11734273,0.08986082,0.19341201,-0.10411618,-0.11000288,-0.15008153,-0.21604665,-0.19364041,0.15419361,0.08262024,-0.13808623,-0.15784769,0.08299462,-0.13082223,0.04795032,-0.07824466,-0.09386200,-0.21809281,-0.03066654,-0.06075204,-0.03814649,-0.07173892,-0.13883460,0.29215124,-0.02884374,-0.04574072,0.01173395,0.06487174,0.14379027,-0.06807163,0.20174994,-0.22337586,-0.04101360,0.00265367,0.04562115,0.04628756,-0.09842935,-0.14494313,-0.15485620,0.09588843,-0.19765122,-0.15369236,0.15656801,-0.06339873,-0.12468710,-0.05264004,0.07189664,-0.09156826,-0.24960646,0.20630309,0.08100384,0.18949974,-0.01659476,0.22917956,-0.02831350,-0.03579303,-0.21168980,0.12367062,-0.16450097,0.00033862,-0.11798208,-0.21231335,0.01859995,-0.05774010,-0.02074592,-0.02138588,-0.14812581,0.14373565,-0.11792154,-0.00439126,0.10194381,-0.00646005,-0.01472198,-0.11752753,0.13729641,-0.00909838,0.05855604,-0.03286513,-0.11369392,0.01804655,-0.13560864,-0.14954147,-0.00172164,-0.11750993,0.13368432,0.15525971,-0.14891137,0.16664506,-0.20197794,0.14600658,-0.07644427,-0.20607425,0.17116086,-0.09637324,-0.12255295,-0.13409540,0.19375040,-0.59567052
-0.10861611,0.04904874,-0.13835399,-0.06049935,0.11311238,-0.01739981,-0.09830035,-0.13817793,-0.26610243,-0.10893853,0.12539323,0.02705045,-0.06806467,-0.13825342,0.12171243,0.05562025,-0.09292911,-0.08836970,-0.08716346,-0.16505259,0.03548134,0.07434806,0.11746084,0.01727530,-0.06636156,0.16021934,0.14643957,0.00469347,-0.09599249,-0.17343470,0.10294057,-0.05270120,0.09476032,-0.07740171,-0.04139956,0.01182609,-0.01075056,0.12108926,0.00840786,0.16061744,-0.09493882,0.06049607,-0.01284462,-0.15307976,0.10513623,-0.15015990,-0.15226848,-0.13536485,0.09790600,-0.09882071,-0.15137532,0.01214178,0.14038067,0.12610908,-0.04966542,0.23972876,-0.10967792,-0.02200123,-0.17283508,0.10312741,-0.18842527,0.11265022,-0.06649546,-0.08344682,-0.03635543,0.10353024,0.01804985,-0.04010246,-0.13497882,-0.09359282,-0.12172545,-0.08984728,-0.03912440,0.17701072,-0.06793587,0.02659635,0.16222684,0.02512850,0.09704891,-0.01745523,-0.02980358,-0.14663838,-0.13683353,0.01102613,-0.05116982,0.11195832,0.20818289,0.06165645,-0.13863067,0.03023333,-0.04852157,-0.14708591,-0.02502196,-0.09539475,-0.08604016,-0.14151548,0.01131064,-0.17575037,-0.11692173,-0.24985121
-0.01938311,0.05883112,-0.03885958,0.00412613,0.12941054,-0.06894639,-0.12588069,0.06246478,-0.08179085,-0.02654363,0.14963792,-0.06300392,-0.21211995,-0.09600563,0.20474581,-0.16568302,0.02947719,0.12316201,-0.05482989,-0.12915197,0.16449057,0.07197859,-0.04391646,-0.18755078,-0.24216059,0.03743188,-0.01975679,-0.18673703,-0.06270830,0.08022317,0.03587319,-0.05196474,0.19609852,-0.18419535,-0.10169112,0.13036746,0.11619648,0.07661090,-0.14782992,0.03903283,-0.04731079,0.18422540,-0.01955698,-0.10694996,0.13739517,-0.23625074,-0.11352941,-0.16797639,0.07117561,-0.11943643,-0.23455283,0.05459033,0.13323863,-0.03338560,0.02004573,0.01745313,-0.07529923,0.06057301,-0.17479277,0.12483134,-0.18074952,0.01994700,-0.01043328,-0.07546329,0.08865023,0.07385527,0.02118382,-0.15349849,0.01885640,0.05701503,-0.21287167,-0.05148310,0.06621039,0.05933007,-0.01287589,-0.11196746,0.20490777,0.07799238,0.05276718,0.03792987,-0.10713744,-0.09072230,0.06003035,-0.16864355,-0.01043416,-0.06115805,0.32457486,0.17728201,-0.08727549,0.02225968,-0.08905951,0.01951598,0.00929860,-0.17067967,0.16451906,0.00481355,0.03693069,-0.07585408,0.12396120,-0.05683693
0.05270570,-0.03623600,0.00390437,-0.05209203,0.26871097,0.11834215,-0.05172706,-0.01466979,0.03591854,-0.01906253,0.02424261,0.30105406,-0.17733093,-0.02864529,-0.01811719,0.05672180,-0.05251671,-0.01468779,-0.10043284,-0.09696358,0.05311815,-0.10219297,-0.07985399,-0.12872154,0.05725402,0.00987272,-0.05375608,-0.05364222,0.00182384,0.09951272,0.01868756,-0.02088348,0.01864242,-0.04140287,0.05670005,0.00352532,-0.02649268,-0.07768152,-0.06774247,0.04126299,-0.10197290,-0.10127857,-0.05529800,-0.05585939,0.14046279,-0.02477528,-0.09593426,-0.05888288,0.02330664,-0.02802633,-0.13296628,0.09692658,0.03450982,0.03673549,-0.06880139,-0.15007907,0.04826376,0.09940308,-0.02764085,0.04340531,-0.05541549,-0.04826865,-0.04708080,-0.03527178,0.06492041,-0.24208887,0.07118749,0.02693188,0.04640409,0.03342052,-0.05951173,0.00785332,0.01413756,0.04057598,-0.17217663,-0.08925292,0.05133940,-0.09141242,0.14058925,0.09783620,0.02279095,0.22587138,0.00049947,-0.10420281,-0.01021268,-0.02768604,-0.00366877,0.01430310,-0.09399185,0.06318871,0.03367814,-0.06519604,0.04729305,-0.03741517,0.02185084,-0.08458820,0.18567027,-0.01781718,-0.09026116,-0.14725304
-0.06229150,0.05974192,0.02547651,-0.04091655,0.18548274,0.11450651,-0.06427992,-0.08843426,-0.06640891,-0.25753656,0.02946142,-0.05511466,-0.15093513,-0.15836038,0.20460986,-0.22355162,-0.05343449,-0.00129174,-0.08426475,-0.07840259,0.07671374,0.04416372,-0.16926430,-0.19727585,-0.10952322,0.16861992,0.01917321,-0.10182500,0.04553483,0.24487589,0.07640610,0.09318228,0.04951317,-0.15213427,-0.09834408,-0.02889274,0.11688578,0.01096399,-0.05636245,0.12181152,-0.03239367,-0.03092833,-0.21107458,-0.05352732,0.23030084,0.01874824,-0.23485515,-0.14570621,-0.05148507,-0.03670468,-0.28167748,0.20535287,0.04519081,0.02480816,0.05487234,0.13274701,0.09847528,0.05579584,-0.12094176,0.18813333,-0.07878668,-0.25262943,-0.04549281,-0.12018580,-0.00179787,-0.04346205,-0.14445433,-0.05149527,-0.00702995,0.03982122,-0.10102276,0.02921801,-0.07851627,-0.12837529,-0.03453527,-0.23639740,0.05665068,-0.05432612,0.13415086,-0.04230328,-0.02872027,-0.20302601,-0.14872783,-0.12332266,0.11441115,-0.07085331,0.06717293,0.16823001,-0.07461779,0.11078851,-0.11963342,-0.03318620,-0.07346613,-0.20267661,0.20459589,-0.12719873,-0.01056924,-0.11195827,-0.34191173,-0.24485484
