-0.22092515,-0.00271561,-0.01452900,0.09411658,-0.31676182
-0.03412971,-0.15334633,0.01651497,-0.07065080,0.15510334
0.02604083,-0.11453865,0.05102802,-0.11996787,0.16377775
-0.01520533,-0.02672854,-0.10963493,0.00038827,0.10055217
0.01604204,-0.02782139,-0.08099529,0.08601209,0.13355951
0.07122860,-0.04055179,-0.11734273,0.08986082,0.19341201
-0.10861611,0.04904874,-0.13835399,-0.06049935,0.11311238
-0.01938311,0.05883112,-0.03885958,0.00412613,0.12941054
0.05270570,-0.03623600,0.00390437,-0.05209203,0.26871097
-0.06229150,0.05974192,0.02547651,-0.04091655,0.18548274
0.04719662,0.02470339,0.13307801,-0.02122884,0.28916806
0.10996362,-0.06909473,-0.13821138,-0.03286359,0.10406751
-0.09055267,-0.20519330,-0.23669945,-0.21310845,0.18009710
0.14549913,0.06287482,-0.10939787,-0.07218082,0.13585225
0.06261704,0.00533737,0.05326879,0.04980060,0.20887712
0.08143184,0.05313664,0.26882464,-0.09913924,0.36763933
0.17320114,0.00101461,-0.10688629,-0.08838937,0.06686257
0.04720179,-0.06365058,-0.17403720,0.10822023,0.12982087
-0.06985358,0.08922789,0.08838178,0.02892599,0.09463371
-0.01973846,-0.00039798,-0.11966988,-0.04449868,0.41787663
0.05561164,0.06511188,0.07799564,0.02367240,0.17003179
0.05964025,0.09331921,-0.07744172,0.13559149,0.17047556
-0.08703680,-0.04440625,0.07936954,0.13262425,0.07422214
0.02041776,-0.25646013,0.06696363,-0.30661687,-0.11343079
0.20586799,0.07566246,-0.37350520,-0.17770369,-0.12676725
0.05511124,0.16764770,0.08546910,0.15712109,0.00094056
0.06088087,-0.16120510,-0.18149851,-0.02268585,0.32600504
0.12604901,0.00192611,-0.13533650,-0.02217293,0.14997962
0.13882203,0.03159668,-0.05569459,-0.01372445,0.13953403
0.03546368,-0.00382446,-0.09503334,0.11188152,0.31731060
0.03156886,0.11621690,-0.14236042,-0.03827717,0.14065464
-0.06867399,0.01805351,-0.23503822,-0.00148344,0.14707175
-0.16639274,0.05295233,0.24946892,0.07650665,0.00938843
-0.02203732,-0.09021576,-0.02027373,0.04227344,0.11562534
0.02091388,0.04548253,-0.04005431,-0.07068790,-0.06644338
-0.05833839,0.00197808,-0.02844096,-0.04354688,0.20558624
